trial,ate,se,bal,ss,ess
49,-0.4431386162673365,0.10542584605508284,0.0067675765976774474,376.0,250.15149993998688
50,-0.43477595022261184,0.09674691249802327,0.0037299062358528796,414.0,261.18882370400485
51,-0.40736845753615913,0.11199562042008124,0.004835926418299202,352.0,213.07003345877192
52,-0.388872983975423,0.11242483660101565,0.006452852765795921,311.0,190.87408873907393
53,-0.36305035366706795,0.0979930003893566,0.004918842399682575,416.0,244.61787605198455
54,-0.40496890904639304,0.10978729106849813,0.0055910746030979515,358.0,224.19307967896296
55,-0.4440518085489562,0.14878017114306782,0.07272647685635812,285.0,169.48512625746415
56,-0.41239652229727497,0.1361612031194467,0.03557898032593066,306.0,190.07579164733764
57,-0.4517608522052008,0.09838506958641804,0.00574507552197279,398.0,242.129088055505
58,-0.389436354396139,0.11568877345394801,0.008349296279624375,288.0,191.91669189088037
59,-0.368122577301746,0.10903098402579897,0.008822872639006442,346.0,214.16088964655756
60,-0.40746815299608263,0.10143161844058883,0.003661173679935944,383.0,249.59380185304383
61,-0.43658368258882607,0.1145226895683937,0.006122446228800287,374.0,241.70168029937759
62,-0.3498773578673444,0.11330436401232248,0.006835609898025698,349.0,205.49786017370494
63,-0.44320547699536084,0.12283479509613178,0.011719317773269972,319.0,209.25642769629607
64,-0.3572506468943928,0.11737181821375295,0.011860149645487199,283.0,165.8036106818296
65,-0.34997277233139856,0.113460104742708,0.0062245772068869505,363.0,222.03421231967826
66,-0.45793616811973203,0.11216618781844896,0.004944321934829841,397.0,250.11383020851844
67,-0.40818719669758785,0.10719969168382724,0.004288708166820442,371.0,242.53009931052878
68,-0.4322771444047535,0.11950570932347857,0.012265746165086909,304.0,189.9080055926912
69,-0.38008454530702807,0.09533954291616799,0.0036135907983515995,417.0,269.7972254917026
70,-0.40291581385799624,0.10748452388426472,0.005073862679616958,378.0,236.93886679842146
71,-0.39276235713708285,0.09508607644563159,0.003754914778103132,398.0,266.9812675327328
72,-0.3791864889006118,0.13578895534905525,0.03135594382865312,348.0,242.8427639469882
73,-0.33112061538096826,0.11265587345792316,0.006291871465459774,389.0,231.52952109385296
74,-0.43078591326429905,0.13190803654747757,0.049696614900263336,305.0,196.19440388099167
75,-0.35773752440975715,0.10315963975405083,0.004757276945208381,384.0,250.63883666944542
76,-0.3329155279266982,0.10420549230483139,0.0052483572257366155,376.0,245.95192857428918
77,-0.4021918647772216,0.10930729976428749,0.00835695464225722,344.0,208.7916120921796
78,-0.461467208742639,0.12704602087632516,0.016451146138266454,357.0,243.92910066704792
79,-0.44043885000473626,0.12104488835241925,0.007175970288815596,333.0,207.46098057063017
