trial,ate,se,bal,ss,ess
1,9.387877236996474,2.848387785388288,0.02881941241057597,493.0,376.593967672355
2,10.702178554497863,2.9479849240700893,0.03263760822069632,493.0,382.6070942804574
3,11.802736218329386,2.544937793719325,0.029012392048943257,495.0,401.76093117278367
4,8.920882615915872,2.9287691623175593,0.03244649619848825,482.0,357.80276154883245
5,14.905816035855622,3.281291773694463,0.03638709921110154,455.0,315.94416379627717
6,7.221167077569589,2.655624773617336,0.029660844595518536,492.0,387.7544858138734
7,6.263477948944541,2.8490722349806994,0.031824755009780624,492.0,367.4390833593128
8,8.584012083818976,2.745069540296046,0.030343788012918985,486.0,375.81236950946726
9,9.737095250839275,2.825775639863588,0.02776417975251872,494.0,375.1787515448809
10,13.858407862828216,3.063872963446588,0.03060389681828577,475.0,348.17234197928553
11,13.55779794005565,3.002563789701786,0.030832287331001778,481.0,340.63199349572153
12,10.600846123790632,2.7567012335317918,0.029942419303362677,500.0,383.4627945433976
13,6.702143343248309,2.760243972050924,0.031709785510232416,480.0,357.0786639944022
14,9.714207352057628,2.979640146276627,0.03106415948801598,484.0,363.39951619366786
15,8.605710758507655,2.8118909355645,0.027613904217488487,495.0,400.99983103523056
16,11.638232566911398,2.8088397816758386,0.03283507844223586,480.0,339.36870391654327
17,7.792996698994898,3.055544817983203,0.027527715569890143,492.0,371.93288567797623
18,9.40766603844591,2.9114428508503645,0.03339952688596117,481.0,350.45275222722034
19,11.971167341649533,2.7298225556715074,0.030841116039477406,489.0,367.8726001838708
20,6.4401629875245305,2.839710959818603,0.02768447884296311,496.0,390.2035232235317
21,15.117077914022929,3.0877323173367794,0.03105922038415841,486.0,357.1978838259008
22,11.790185897431002,2.81535287725211,0.03279243803973397,491.0,373.82386436020954
23,9.491815413594026,2.936721777989891,0.03166949129520872,483.0,373.33127111113566
24,12.785119234214505,2.638517439953531,0.0298186545743353,489.0,375.8305737469236
25,14.116942613683705,2.8150862871496662,0.02835539105926304,499.0,418.89132734240826
26,5.862112360544302,2.8852444824435413,0.030352459543012494,490.0,367.467005508968
27,10.005632489599463,2.9120419847007124,0.028965830174129587,499.0,392.42378736219894
