trial,ate,se,bal,ss,ess
1,12.03197764421364,3.3200075168898104,0.017765054676383077,459.0,315.7026358947113
2,11.322204762951259,4.1544521144316855,0.04628211014471258,407.0,288.4254290719997
3,8.540885573659892,3.2163404297678957,0.032041816240305776,449.0,287.2147334100939
4,15.625022270242198,4.181177927915011,0.0557715467095756,385.0,262.37742512917794
5,21.61687584799023,6.0108947367925145,0.09485383287756516,305.0,207.7787504264394
6,6.164127310645313,3.568851749978186,0.021109222244464227,407.0,266.2471377743772
7,3.540092204688108,3.9661092728860607,0.02638598821251447,380.0,247.03316616263862
8,7.059790835320143,3.5829615736685825,0.018844507894104103,393.0,257.3830503602353
9,10.651384119238429,2.896063921368704,0.0069438821782254224,484.0,354.6433375824407
10,14.76909124686432,5.13017405468654,0.05981649913188753,339.0,219.00040724291512
11,13.1651412655566,4.806189180438863,0.06435154080760029,319.0,195.26153476886964
12,9.162984500088243,3.9549155499710453,0.023896850948314913,405.0,273.31601236587153
13,3.6945167623096893,3.4688372392436273,0.014214959897842029,401.0,246.41541549035549
14,14.547673734860098,3.967938323126186,0.025208788484456273,410.0,288.5381806587062
15,8.13414824699342,3.464397624464663,0.022245453914728243,459.0,323.1355246108141
16,12.677141032464874,4.130587508266853,0.06463593183007661,344.0,227.6935917156045
17,9.625824644072793,3.3770703977200096,0.011426697296279494,458.0,311.90778910621486
18,10.330729689029141,4.262792223196361,0.041307292452711274,364.0,242.8361485977977
19,11.380080567229555,4.574604167072841,0.05028957624871413,350.0,225.85438460563353
20,5.618444870136273,3.7361110083712026,0.03761576472581642,437.0,285.1169059314801
21,11.959876730584654,5.037959302288749,0.06136316986490495,331.0,229.97496837886558
22,13.662605357706099,3.563467393615451,0.035129658126721086,430.0,280.89398217723095
23,18.968939262209773,4.335891461261617,0.07282906752505836,367.0,255.74723048524862
24,9.257820090613677,3.0550038739727254,0.015555423329137988,454.0,296.9124684011074
25,16.91071110004239,3.0004788688120776,0.015437200273462617,492.0,380.4119910288887
26,2.4751525501985157,4.061798958057819,0.027651339269667126,375.0,259.45045965047314
27,5.877449800162481,4.748906258679198,0.03483297215214319,349.0,215.11155086515475
28,4.382528994525302,4.0982997400735295,0.03770823218766633,367.0,246.13224891943022
29,2.9592160155387432,3.8464551407173633,0.019410636427546646,422.0,269.82321181257475
30,5.888389596924782,3.679636964348142,0.01870939610008761,446.0,324.88580427142085
31,5.319401759899506,4.260346840156208,0.029115349878796687,329.0,221.06472894326293
32,13.917185975278613,4.240307265906901,0.06442754593369217,360.0,238.31351814868356
33,9.458421201220887,3.654172788828886,0.020873523505489905,418.0,276.86824336500945
34,15.537971293078158,3.8423481870996787,0.03826324752220877,388.0,240.4447596518179
35,16.61538012624763,3.460639350240107,0.05450034788136566,433.0,308.4190251763101
36,14.030955631347041,3.6463984357758017,0.04043240073278624,406.0,269.6761099236778
37,11.668274422257412,5.233306421893663,0.05311099873285212,361.0,248.2203588223245
38,8.518426446875395,3.2195914734936846,0.012389915901875869,430.0,288.8796599453739
39,13.098104814187565,3.993979048007229,0.030641671823389015,413.0,282.23638861713835
40,7.354234177144605,3.6940257473817018,0.011409237134812027,431.0,288.14814485383573
41,9.096136936421203,3.598025276038864,0.05651975474469329,433.0,299.9644125158761
42,14.666845199463609,4.04155786079494,0.022556578678709027,391.0,243.55077245472654
43,5.762191017537305,2.859906122634217,0.008739059414442954,480.0,354.1933395195529
44,4.781727390466216,3.8232142955307324,0.01817275956529135,398.0,243.0245398531288
45,7.186948214308131,4.057740148807035,0.053046857881411856,363.0,255.19253429703474
46,10.710706994503568,3.2556630411541945,0.02562926365802065,446.0,305.1417041908422
